gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
0,1,0,0,35,1,2,1,2,2,2,2,2,2,1,1,0,110.8,4802,0
1,1,1,0,21,1,0,1,0,0,0,0,0,0,0,1,2,69.1,3180,1
1,0,1,0,62,1,2,1,2,2,0,0,0,2,1,0,2,96.1,5841,0
0,0,0,0,15,1,2,0,0,0,0,0,0,0,0,1,3,48.8,2009,0
0,0,0,0,55,1,0,0,2,0,0,0,0,0,0,1,1,50.55,4250,0
0,0,0,0,11,1,0,0,0,0,0,0,0,0,0,1,3,44.65,1547,0
0,0,1,1,17,1,2,1,0,0,2,0,2,0,0,0,2,88.25,3163,1
0,0,0,0,61,1,0,2,1,1,1,1,1,1,1,0,0,19.45,2970,0
0,0,1,0,71,1,2,0,2,2,2,2,2,2,2,0,1,89.3,5993,0
0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,70.0,682,1
1,0,0,0,35,1,0,2,1,1,1,1,1,1,2,0,3,19.25,1929,0
0,0,0,0,17,1,0,1,0,0,0,0,0,0,0,0,0,70.5,2712,0
0,0,0,0,21,1,2,1,0,0,0,0,2,2,0,1,2,97.35,3799,1
0,0,1,0,47,1,0,2,1,1,1,1,1,1,2,0,0,19.65,2343,0
0,0,1,0,3,1,0,2,1,1,1,1,1,1,0,0,3,20.85,323,0
1,0,0,0,3,1,0,2,1,1,1,1,1,1,0,1,3,19.65,273,0
1,1,1,0,44,1,0,2,1,1,1,1,1,1,2,1,1,19.35,2222,0
0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,3,44.0,129,0
0,0,1,1,44,1,2,1,0,2,2,0,0,2,1,0,2,94.4,5046,0
1,0,1,1,5,1,2,2,1,1,1,1,1,1,0,1,0,25.9,615,1
1,0,0,0,24,1,2,0,2,0,0,0,0,0,0,1,0,55.65,3071,1
0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,2,69.65,289,1
0,0,0,0,18,1,0,1,2,0,0,0,0,0,0,1,2,75.4,3034,0
0,0,0,0,10,1,2,1,0,0,2,0,2,2,0,1,2,100.6,2560,1
0,0,1,0,65,1,0,0,2,2,2,0,0,2,2,0,0,71.0,5094,0
0,1,0,0,1,1,0,1,0,2,0,0,0,2,0,1,2,86.0,437,1
0,0,0,0,53,1,2,1,2,0,2,0,2,2,1,1,1,106.95,5744,1
1,0,0,0,3,1,0,2,1,1,1,1,1,1,1,0,3,21.2,208,0
1,0,1,0,33,1,0,0,2,2,0,2,0,0,2,1,3,61.05,3727,0
1,0,0,0,3,0,1,0,0,2,0,0,0,0,0,1,2,29.6,384,1
0,0,0,0,34,1,0,0,2,0,2,2,2,2,1,1,0,79.95,4199,0
0,0,1,1,14,1,0,2,1,1,1,1,1,1,2,1,3,19.7,1040,0
0,0,0,0,13,1,0,2,1,1,1,1,1,1,0,1,3,20.3,1079,0
1,1,1,0,46,0,1,0,0,2,2,2,2,2,1,1,0,59.9,4246,1
1,0,1,1,23,1,2,2,1,1,1,1,1,1,1,0,3,24.35,1682,0
0,0,1,1,47,1,0,2,1,1,1,1,1,1,2,0,3,19.75,2392,0
1,0,0,1,17,1,0,0,2,0,0,0,0,0,0,1,3,50.3,2221,0
0,0,1,1,49,1,2,1,0,0,0,0,2,2,0,1,2,95.6,5280,1
1,1,1,0,59,0,1,0,0,2,0,0,2,2,0,1,2,50.25,4345,0
0,0,0,0,69,1,2,0,2,0,2,2,2,2,2,1,1,85.35,5789,0
1,0,0,0,11,0,1,0,0,0,2,0,2,0,1,1,2,41.6,1541,1
1,0,0,0,10,1,0,0,2,0,0,0,0,0,0,1,3,51.65,1652,0
1,0,1,1,12,1,2,2,1,1,1,1,1,1,2,1,0,24.0,1060,0
1,0,0,0,45,1,2,1,0,2,0,0,2,2,0,1,1,100.85,5259,1
0,0,1,1,39,1,0,0,0,0,2,0,2,0,0,1,3,59.85,3948,0
1,1,1,0,71,1,2,2,1,1,1,1,1,1,2,0,1,25.45,3517,0
1,0,1,1,71,1,2,2,1,1,1,1,1,1,2,0,1,23.9,3347,0
0,0,1,1,33,1,2,2,1,1,1,1,1,1,1,0,1,24.15,2139,0
1,1,0,0,67,1,2,1,0,0,0,0,0,0,0,1,3,75.7,5432,0
1,0,1,1,37,0,1,0,2,2,2,0,0,0,0,0,0,40.2,3153,1
1,0,1,1,49,1,2,1,0,0,0,0,2,0,0,0,2,84.5,5027,1
0,0,1,0,9,1,0,0,0,2,0,0,0,0,0,0,3,50.85,1528,0
1,0,1,0,52,1,2,1,2,0,2,2,0,0,2,1,1,91.6,5207,0
0,0,0,0,70,1,2,1,0,2,0,0,2,2,1,0,2,98.9,6144,0
1,0,0,0,1,1,0,1,0,2,0,0,0,2,0,1,2,85.0,428,0
0,1,0,0,14,1,2,1,0,2,0,0,0,0,0,1,2,78.95,2622,1
1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,3,44.3,134,0
1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,20.2,26,1
0,0,0,0,52,1,2,1,0,2,0,0,0,0,1,1,3,80.2,5047,0
1,0,0,0,6,1,0,0,0,0,2,0,2,0,0,0,3,60.9,1410,0
1,0,1,0,7,0,1,0,2,2,0,0,0,0,0,0,3,34.2,1022,0
0,1,0,0,47,1,2,1,0,2,2,0,0,0,0,1,0,85.2,4877,1
0,0,0,0,26,1,0,1,2,0,2,2,0,0,1,1,1,87.15,3904,0
1,0,1,1,25,1,0,0,2,0,0,2,0,0,0,0,2,54.3,2913,0
1,0,0,0,69,1,0,2,1,1,1,1,1,1,2,1,3,19.1,2871,0
0,0,0,0,72,1,2,1,2,2,2,2,2,2,2,1,1,112.75,6485,0
1,0,0,0,4,1,0,2,1,1,1,1,1,1,0,1,3,19.95,245,0
1,0,1,1,59,1,0,2,1,1,1,1,1,1,2,0,3,19.5,2691,0
1,0,0,0,67,1,0,0,2,0,2,0,0,2,2,0,0,65.55,5080,0
0,1,0,0,26,1,0,1,0,0,0,0,0,2,0,1,2,78.8,3714,0
0,0,0,0,27,1,0,0,0,2,2,2,2,2,1,0,3,78.2,3771,0
1,0,1,1,72,1,2,1,2,0,2,0,2,2,2,0,0,105.25,6364,0
0,0,0,0,6,1,0,1,0,0,2,2,0,2,0,1,2,89.25,1579,0
1,0,1,1,62,1,0,2,1,1,1,1,1,1,2,0,1,20.65,2791,0
1,0,0,0,20,1,2,0,0,2,0,2,2,0,1,1,2,68.7,3097,0
1,0,0,0,6,1,0,0,2,0,2,2,2,2,0,0,1,78.65,1570,0
1,0,0,0,51,1,2,2,1,1,1,1,1,1,2,0,3,24.75,2814,0
0,0,1,1,61,1,0,2,1,1,1,1,1,1,2,0,1,19.75,2936,0
1,1,1,0,62,1,2,1,2,2,2,0,0,0,0,1,2,89.1,5665,0
0,0,0,0,72,1,2,1,2,0,0,2,0,0,2,1,0,84.7,5916,0
1,1,1,0,13,1,0,1,0,2,2,0,2,2,0,1,2,98.0,2820,1
1,0,1,0,5,1,0,1,0,0,2,0,2,2,0,1,2,94.45,1601,1
1,1,0,0,3,1,2,1,0,2,2,0,2,2,0,1,2,105.0,1120,1
0,1,1,0,26,1,2,1,0,2,2,0,0,2,0,1,2,93.85,3975,1
1,1,0,0,13,1,0,0,0,2,0,0,2,0,0,1,2,59.9,2117,0
0,0,1,1,38,1,0,2,1,1,1,1,1,1,2,1,3,19.95,2063,0
0,1,1,0,8,1,2,1,0,0,0,0,0,2,0,1,2,84.0,1825,1
1,1,1,1,34,1,2,1,0,2,2,2,2,2,0,1,2,108.9,4701,0
1,0,0,0,18,0,1,0,2,0,2,0,0,0,0,0,3,33.6,1703,0
1,0,1,1,56,1,0,1,0,2,2,2,0,0,1,1,3,85.85,5284,0
0,0,0,0,36,0,1,0,0,2,0,2,0,0,0,1,0,34.85,2869,0
0,0,1,0,9,0,1,0,0,0,2,0,2,2,0,1,2,48.75,1476,1
1,0,0,0,1,1,0,1,0,0,2,0,2,0,0,1,2,84.85,427,1
1,0,0,0,12,1,0,0,2,0,0,2,0,0,0,0,3,56.65,1886,1
0,1,1,1,57,1,0,1,0,2,2,2,2,0,0,1,1,95.3,5634,0
0,0,0,0,42,1,0,0,2,2,2,2,0,2,1,0,1,73.9,4448,1
0,0,1,1,33,1,2,2,1,1,1,1,1,1,2,1,3,24.5,2035,1
1,0,1,0,70,1,0,1,2,2,0,2,0,0,2,0,0,84.6,5701,0
0,0,0,0,68,0,1,0,0,2,0,2,0,2,0,0,2,44.95,4404,0
1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,2,24.7,53,0
0,0,0,0,37,1,2,1,0,0,0,2,2,2,0,0,1,100.3,4660,0
0,0,0,1,4,1,2,2,1,1,1,1,1,1,0,1,3,25.45,419,0
1,0,0,0,1,1,0,0,2,0,0,0,0,0,0,1,3,50.7,199,0
1,0,0,0,20,0,1,0,2,2,2,2,2,0,0,1,1,55.0,2711,0
1,0,1,1,72,1,0,0,2,2,0,2,2,0,2,0,0,68.4,5314,0
0,0,0,0,31,1,2,1,0,0,2,0,0,2,0,1,2,89.9,4239,1
1,1,1,0,18,1,0,1,0,0,0,0,0,2,0,0,2,78.55,3106,1
1,0,1,0,11,1,0,0,0,0,0,0,2,0,0,1,0,55.05,1812,0
0,0,1,1,33,1,0,2,1,1,1,1,1,1,2,0,1,19.8,1867,0
0,1,0,0,62,1,2,1,0,0,0,0,2,0,1,0,2,84.45,5382,0
0,0,0,0,1,0,1,0,0,0,2,2,0,0,0,0,3,35.9,99,0
1,0,1,0,16,1,0,1,2,2,0,0,0,0,0,0,0,80.75,2948,0
1,0,1,1,22,1,2,0,0,0,2,2,2,2,1,1,3,78.65,3381,0
0,0,1,1,49,1,0,0,2,0,2,2,0,0,0,0,0,61.75,4371,0
1,0,1,1,36,1,0,0,2,0,2,0,0,2,1,1,1,63.7,3839,0
1,0,1,0,42,1,2,1,0,2,2,2,0,2,0,1,2,99.45,4973,1
1,1,0,0,4,0,1,0,0,0,0,0,0,0,0,1,0,25.2,519,1
0,0,0,0,12,1,2,0,0,0,0,2,2,2,1,0,3,74.05,2269,1
0,0,0,0,31,1,0,1,2,0,2,2,0,0,0,0,2,87.6,4197,0
1,0,1,0,5,1,2,1,2,0,0,0,0,2,0,1,2,89.15,1408,0
1,0,1,1,66,1,0,2,1,1,1,1,1,1,2,0,1,20.0,3020,0
0,1,0,0,15,1,2,0,0,0,0,2,0,0,0,0,1,55.0,2064,1
1,0,0,0,64,1,2,1,0,2,2,0,2,2,2,1,0,104.4,6100,0
1,0,1,1,10,1,0,2,1,1,1,1,1,1,0,1,1,20.05,891,0
1,0,1,1,7,1,0,1,0,2,0,2,2,0,0,1,2,89.75,1814,1
1,0,0,0,29,0,1,0,0,2,0,2,0,0,0,0,2,34.3,2469,0
1,0,0,0,57,1,0,2,1,1,1,1,1,1,2,0,0,20.65,2657,0
0,0,0,0,46,1,2,1,2,2,0,0,0,0,0,0,3,84.25,4809,0
1,0,0,0,53,1,0,2,1,1,1,1,1,1,2,0,0,19.65,2435,0
0,0,0,0,17,1,0,0,2,2,0,2,2,2,1,0,1,79.85,3044,0
0,0,1,1,38,1,0,2,1,1,1,1,1,1,2,1,3,20.2,2049,0
1,0,0,0,15,1,0,2,1,1,1,1,1,1,1,0,3,19.8,1152,0
0,0,0,0,22,0,1,0,0,2,0,0,2,2,0,1,2,50.35,2620,0
1,0,1,0,14,1,2,1,0,0,0,0,0,2,0,1,2,85.15,2680,1
0,0,1,0,57,1,2,0,0,2,2,2,2,0,1,0,0,74.6,5085,0
1,1,0,0,11,1,0,1,0,0,0,0,0,2,0,1,1,79.15,2185,0
0,0,1,1,1,1,0,2,1,1,1,1,1,1,2,0,3,20.35,29,0
1,0,1,1,12,1,0,2,1,1,1,1,1,1,2,0,0,21.05,1037,0
1,1,1,0,3,1,2,1,0,0,0,0,2,2,0,1,2,94.6,1089,1
1,0,0,1,36,1,0,1,0,2,0,0,2,2,0,1,2,94.7,4641,0
1,0,0,0,16,1,0,1,2,0,0,0,2,2,0,1,2,94.25,3186,1
1,0,1,1,65,1,2,0,2,2,2,0,0,2,1,0,1,72.45,5216,1
1,0,0,0,2,1,0,1,0,2,0,0,0,0,0,0,2,74.95,675,0
0,0,0,0,42,1,2,1,2,0,2,0,2,2,0,1,2,105.2,5102,1
1,0,1,1,72,1,0,1,2,2,2,2,2,2,2,0,0,111.95,6458,0
1,0,0,0,62,1,0,2,1,1,1,1,1,1,2,0,0,19.85,2843,0
0,0,0,0,6,1,2,1,0,2,0,0,2,0,0,1,2,89.75,1709,0
1,0,1,0,48,1,0,2,1,1,1,1,1,1,2,1,3,20.05,2524,0
1,0,0,0,35,1,2,1,2,0,2,2,2,2,2,1,2,108.95,4910,0
1,0,0,1,52,1,0,2,1,1,1,1,1,1,1,0,1,19.65,2354,0
0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,3,24.9,56,0
1,0,1,0,6,1,2,1,0,0,0,0,2,0,0,1,2,82.85,1518,1
0,0,1,0,71,1,2,0,2,2,2,2,2,2,2,0,1,93.2,6036,0
0,0,1,1,67,1,0,1,2,2,2,0,0,0,1,0,0,84.8,5651,0
1,1,0,0,60,1,2,0,2,2,0,0,0,2,1,1,2,71.75,5088,0
1,0,1,1,23,0,1,0,0,0,0,2,0,0,0,1,0,30.35,1932,0
1,0,0,1,39,0,1,0,0,0,2,2,2,2,1,0,0,54.85,3841,0
1,0,1,1,15,1,0,2,1,1,1,1,1,1,1,1,3,19.5,974,0
1,1,1,0,53,1,2,1,0,2,2,0,2,2,0,1,2,103.85,5600,1
1,0,1,1,24,1,2,2,1,1,1,1,1,1,2,0,3,24.2,1815,0
0,0,1,1,37,1,0,2,1,1,1,1,1,1,0,0,2,19.35,1944,0
0,0,1,1,5,1,0,1,0,2,0,0,0,2,0,1,2,83.6,1388,1
0,1,1,0,50,1,2,1,0,0,0,2,2,2,1,1,2,100.65,5477,0
0,0,0,0,54,1,0,1,0,0,2,0,2,2,1,1,1,94.1,5433,0
0,0,0,0,3,1,0,1,2,0,0,0,0,0,0,1,2,74.55,949,0
1,0,0,0,68,1,2,1,0,2,2,2,2,2,1,0,2,108.45,6257,1
1,0,0,0,5,1,0,0,0,0,2,2,0,0,0,0,2,56.15,1110,0
1,0,0,0,33,1,0,2,1,1,1,1,1,1,2,0,3,20.35,1956,0
0,0,0,0,41,1,2,0,0,2,2,0,2,2,1,1,2,80.55,4512,0
0,0,1,1,34,0,1,0,2,0,2,2,2,2,1,0,3,61.25,3706,0
0,0,1,1,13,1,0,2,1,1,1,1,1,1,0,1,3,20.45,1015,0
0,0,0,0,20,1,0,2,1,1,1,1,1,1,0,1,1,18.9,1268,0
0,1,0,0,51,1,0,2,1,1,1,1,1,1,2,0,1,19.6,2421,0
0,0,1,0,3,1,2,1,0,2,0,0,0,2,0,1,1,91.5,981,1
0,0,0,1,41,1,0,0,0,0,0,0,0,0,0,0,0,45.2,3573,0
0,0,0,0,13,1,0,2,1,1,1,1,1,1,0,0,1,19.45,943,0
1,0,1,1,35,1,2,2,1,1,1,1,1,1,2,0,0,25.45,2149,0
1,0,1,0,12,1,0,1,2,0,0,2,0,0,0,0,0,80.85,2261,1
1,0,0,0,4,1,0,1,2,2,0,2,0,2,0,1,3,94.9,1298,0
0,0,0,0,43,0,1,0,0,0,2,0,2,2,0,1,0,49.05,3768,1
0,1,1,1,12,0,1,0,0,0,0,2,0,0,0,1,3,29.3,1283,0
1,1,1,0,68,1,2,1,0,2,2,0,2,2,0,1,2,105.3,6288,1
1,1,0,0,25,1,2,1,0,2,0,0,2,0,0,1,2,88.95,3920,1
0,0,0,0,7,1,0,2,1,1,1,1,1,1,1,0,3,20.25,594,0
1,1,1,0,66,1,2,1,0,2,2,2,2,2,1,1,2,110.85,6335,1
0,0,1,0,53,1,0,1,2,2,2,2,2,2,1,0,2,110.5,5767,0
1,1,0,0,63,1,2,1,2,2,2,0,2,2,0,1,0,109.4,6213,0
0,0,1,1,70,1,2,1,2,2,2,2,2,2,2,1,0,114.2,6391,1
1,1,1,0,27,0,1,0,0,0,0,0,0,2,0,0,0,36.5,2517,1
0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,3,70.75,311,1
0,0,0,0,5,1,0,2,1,1,1,1,1,1,0,0,3,19.95,544,0
0,1,1,0,37,1,0,2,1,1,1,1,1,1,1,0,3,19.6,2016,0
1,0,0,0,3,0,1,0,0,0,2,0,2,0,0,1,3,40.15,603,1
0,0,0,1,12,1,2,1,0,0,0,0,0,0,0,1,2,76.6,2297,0
0,0,1,1,38,1,0,2,1,1,1,1,1,1,1,0,1,19.6,2076,0
0,0,0,0,9,1,0,1,0,0,2,0,0,2,0,1,1,85.3,2110,0
1,0,1,0,13,1,2,0,2,0,0,0,0,2,0,1,2,65.85,2311,0
1,1,1,0,29,1,2,1,0,0,0,0,2,2,0,1,2,94.45,4154,1
0,0,1,1,47,1,0,2,1,1,1,1,1,1,2,0,1,20.05,2487,0
1,0,1,0,61,1,2,1,2,0,2,2,2,0,0,0,0,99.4,5810,0
1,0,0,0,16,1,0,2,1,1,1,1,1,1,0,0,3,20.0,1080,0
0,0,1,1,41,1,0,0,2,2,0,2,2,2,2,0,2,78.45,4432,0
0,0,0,1,43,1,2,2,1,1,1,1,1,1,2,1,2,25.1,2573,0
0,0,1,1,36,1,2,1,0,2,2,0,2,0,0,1,0,97.35,4609,1
0,0,0,0,6,1,0,0,0,0,0,0,0,2,0,1,2,55.0,1249,0
0,0,0,0,58,1,2,0,2,2,2,2,0,0,1,1,1,71.1,5050,0
1,0,0,0,19,1,0,0,0,0,0,2,2,0,0,1,1,61.55,2610,0
1,0,1,0,11,1,0,0,0,0,0,0,0,0,0,1,0,45.9,1645,0
0,0,0,0,39,0,1,0,2,2,0,2,0,0,1,1,0,40.3,3349,0
0,1,0,0,8,1,0,1,0,2,0,0,2,0,0,1,2,87.1,1997,0
0,0,0,1,26,1,2,0,0,0,0,0,0,0,0,1,3,49.5,2863,0
0,1,0,0,53,1,0,1,0,2,0,0,0,0,0,1,1,73.8,4895,0
0,0,1,1,70,1,0,2,1,1,1,1,1,1,2,1,3,19.2,3074,0
1,0,0,0,1,0,1,0,0,0,0,0,2,2,0,1,3,45.3,152,1
1,0,0,0,59,1,2,2,1,1,1,1,1,1,2,0,3,25.0,3224,0
1,0,0,0,2,1,0,1,0,0,2,0,2,2,0,0,2,94.95,773,1
1,0,0,0,7,0,1,0,2,0,2,0,0,0,1,0,3,35.3,1042,0
0,0,0,1,12,1,0,0,0,0,0,0,0,0,0,1,2,44.55,1564,1
1,0,1,1,59,1,0,0,0,2,2,2,2,2,1,0,1,76.75,5171,0
1,0,1,1,61,1,2,0,0,0,2,2,2,2,2,1,0,81.0,5390,0
1,0,1,1,72,1,2,1,2,0,2,0,2,2,2,1,0,105.55,6347,0
0,0,1,1,13,1,0,2,1,1,1,1,1,1,0,0,3,18.8,1006,0
0,0,1,1,64,1,2,2,1,1,1,1,1,1,1,0,3,24.9,3311,0
1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,2,23.45,45,1
0,0,0,0,10,1,0,0,0,2,0,2,0,2,1,0,3,64.9,1948,0
0,0,1,1,65,1,0,0,2,2,2,0,0,0,1,0,0,61.35,4823,0
0,0,1,0,62,1,2,1,2,2,2,2,2,2,2,0,3,113.95,6172,0
0,0,1,0,55,1,2,0,2,2,2,2,2,2,1,1,2,90.15,5362,0
0,0,1,0,25,1,2,0,0,2,0,0,0,0,0,0,2,54.1,3018,0
1,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0,3,29.7,73,1
1,0,0,0,1,1,0,0,2,0,0,0,0,0,0,1,1,49.8,186,0
0,0,1,0,59,1,2,1,0,2,0,0,2,2,0,0,2,101.1,5856,1
1,1,1,1,64,1,2,2,1,1,1,1,1,1,2,1,0,24.4,3265,0
1,0,1,0,36,1,2,1,0,0,0,0,2,2,0,1,0,95.0,4601,0
0,0,0,0,3,1,2,0,0,0,0,0,0,0,0,1,3,50.65,673,1
1,0,1,0,61,1,2,0,2,0,2,0,0,2,2,1,3,69.9,5015,0
1,0,0,1,26,0,1,0,0,2,0,0,2,0,1,1,0,39.95,2497,0
0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,1,2,55.4,227,1
0,1,1,0,1,1,2,1,0,2,0,0,2,0,0,1,2,90.6,459,1
1,0,1,1,68,1,0,1,2,2,2,0,2,2,2,1,1,103.25,6226,0
1,1,1,0,2,1,2,1,0,0,0,0,2,0,0,1,3,86.85,697,1
0,0,1,0,72,1,2,1,2,2,2,2,0,0,2,1,0,94.25,6153,0
0,0,1,0,71,0,1,0,0,0,2,2,0,2,2,1,2,47.05,4511,0
1,0,0,0,57,1,0,2,1,1,1,1,1,1,2,0,1,20.55,2840,0
1,0,0,0,4,1,0,2,1,1,1,1,1,1,0,1,3,19.65,271,0
0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,70.2,300,0
1,0,1,1,72,1,2,0,2,2,2,2,0,2,2,0,1,81.0,5728,0
1,0,1,1,21,1,2,0,2,0,0,0,2,2,1,1,0,75.9,3266,0
0,0,1,1,71,1,2,2,1,1,1,1,1,1,2,0,0,24.7,3542,0
0,1,1,0,29,1,2,1,0,0,2,0,2,2,0,1,0,99.05,4318,1
0,1,0,0,69,1,2,1,2,0,2,2,2,2,2,0,1,110.25,6329,0
0,0,1,0,64,1,2,0,2,0,2,2,2,2,2,1,1,85.0,5599,0
1,0,0,0,16,1,0,2,1,1,1,1,1,1,0,0,1,19.75,1122,0
0,0,0,0,4,1,2,2,1,1,1,1,1,1,1,0,2,23.9,501,0
0,0,0,0,52,1,2,1,2,2,0,2,2,2,1,1,1,111.25,5795,1
1,0,0,0,2,1,0,0,2,0,2,0,0,0,0,1,3,55.1,554,1
1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,19.95,21,0
1,0,0,0,18,0,1,0,0,0,0,0,0,0,0,0,3,25.15,1557,0
0,0,0,0,2,1,2,0,0,2,0,0,0,0,0,0,3,54.15,516,0
0,0,1,0,19,1,0,0,0,2,0,0,0,2,0,1,3,59.8,2667,0
0,0,0,0,40,1,2,1,0,0,0,0,0,2,0,0,0,83.85,4653,0
0,1,1,1,66,1,2,1,0,2,2,0,2,2,1,1,2,104.9,6173,0
1,0,0,0,21,1,2,1,0,0,0,0,0,0,0,0,3,75.3,3291,0
1,0,0,0,8,1,0,0,0,2,0,2,2,0,0,1,2,66.65,1639,0
0,0,1,1,72,1,0,1,2,2,2,2,2,2,2,1,1,109.5,6419,0
0,0,0,0,48,1,2,0,0,2,2,2,2,0,1,1,0,73.85,4680,0
1,0,0,0,69,1,0,2,1,1,1,1,1,1,2,1,0,19.3,3151,0
1,0,0,0,72,1,2,1,2,2,2,2,2,2,2,1,2,118.2,6525,0
0,0,0,0,14,1,0,0,0,2,0,0,0,0,1,0,1,51.45,2017,0
1,0,0,0,6,1,0,0,0,2,0,0,2,0,0,0,2,59.45,1289,0
0,0,1,1,8,1,0,2,1,1,1,1,1,1,2,0,0,19.5,708,0
0,0,0,0,17,1,0,2,1,1,1,1,1,1,1,0,3,19.55,1093,0
1,0,0,0,65,1,2,1,2,0,0,2,0,2,1,0,2,93.55,5870,0
0,0,1,1,57,1,0,0,2,0,2,2,0,0,1,1,3,59.3,4522,0
1,0,1,0,13,1,2,1,0,0,2,0,2,2,0,1,1,102.25,3003,1
1,1,0,0,19,1,0,1,0,0,2,0,2,2,0,1,1,95.9,3502,1
0,0,1,0,56,1,2,1,2,2,2,0,2,2,1,0,0,109.8,5881,0
0,0,1,0,14,1,0,1,0,0,0,0,0,2,0,1,2,78.1,2652,0
1,0,1,0,52,0,1,0,2,0,0,0,0,2,0,1,2,39.9,3729,0
0,0,0,0,58,1,0,0,2,2,2,2,0,0,2,1,1,64.9,4784,0
0,1,0,0,47,1,2,1,0,2,0,2,2,0,0,1,2,95.05,5144,1
0,0,0,0,67,0,1,0,0,0,2,2,2,2,0,1,1,53.4,4677,0
1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,1,24.9,184,0
1,1,0,0,6,1,0,0,0,0,0,0,0,0,0,0,1,44.7,1082,0
1,0,1,1,71,1,2,1,2,2,2,2,2,2,2,1,0,114.0,6482,0
0,0,1,1,46,1,0,2,1,1,1,1,1,1,2,0,0,20.25,2291,0
0,0,0,0,5,1,0,0,2,0,0,2,0,0,0,0,1,53.85,1030,1
1,1,1,0,67,1,2,1,2,2,0,0,0,0,0,0,0,83.85,5644,0
1,0,0,1,3,1,0,2,1,1,1,1,1,1,0,0,0,20.2,197,0
0,0,0,0,3,1,0,2,1,1,1,1,1,1,0,0,3,19.95,238,0
1,1,1,0,52,1,2,1,2,0,2,0,2,2,0,1,2,104.2,5636,1
0,0,1,0,42,1,2,0,0,0,0,0,0,0,0,1,2,50.25,3856,1
1,0,1,1,50,1,0,2,1,1,1,1,1,1,1,1,3,20.35,2377,0
1,1,1,0,23,1,0,1,2,2,0,0,0,2,0,1,2,90.0,3733,0
0,0,1,1,67,0,1,0,2,2,2,2,2,0,2,0,1,54.2,4698,0
0,0,0,0,25,1,0,1,0,2,2,0,2,2,0,1,2,99.5,3969,1
0,1,1,0,39,1,0,1,2,2,0,0,2,2,1,0,3,99.1,4827,0
0,0,0,0,69,1,2,0,2,2,0,2,0,0,2,1,3,66.9,5189,0
0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,3,25.85,69,0
1,0,0,0,32,1,0,1,0,0,0,0,2,2,0,0,2,91.05,4275,0
0,0,0,0,9,1,0,1,0,0,0,0,0,0,0,0,2,71.0,1918,1
0,0,0,0,16,1,0,1,0,2,2,0,0,2,0,1,1,93.2,3293,1
1,0,1,1,60,1,0,2,1,1,1,1,1,1,2,1,0,20.95,2877,0
0,0,1,1,72,1,2,1,0,2,2,2,2,2,2,1,0,109.2,6386,0
1,0,1,0,5,1,0,2,1,1,1,1,1,1,0,0,3,19.35,591,1
0,1,0,0,26,1,0,1,2,0,0,0,2,0,0,1,1,85.8,3845,0
1,0,0,0,3,1,0,2,1,1,1,1,1,1,0,0,3,19.85,267,1
1,0,0,0,2,1,0,2,1,1,1,1,1,1,0,1,2,19.65,80,0
0,0,0,1,2,1,0,2,1,1,1,1,1,1,1,0,0,20.5,106,0
0,0,0,0,36,1,2,0,2,0,2,2,2,2,1,1,1,89.65,4551,0
1,0,0,0,7,1,0,1,2,0,0,0,0,0,0,0,3,74.35,1672,0
0,1,1,0,60,0,1,0,0,2,0,0,2,2,2,1,1,49.45,4297,0
0,0,1,0,19,1,2,1,0,2,0,0,0,2,0,1,2,89.1,3339,0
1,1,1,0,45,1,2,0,2,0,2,2,0,2,2,0,1,75.15,4628,0
1,1,0,0,4,1,0,1,0,0,0,0,0,0,0,1,2,70.65,1118,0
0,0,1,1,31,1,2,1,0,0,2,2,2,2,0,1,2,104.2,4499,1
1,0,1,1,47,1,0,1,2,0,2,0,0,2,0,0,2,90.05,4972,0
1,0,0,0,1,1,0,1,0,0,0,0,0,2,0,1,2,79.25,382,1
0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,44.9,144,1
0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,1,19.4,10,0
0,1,1,1,59,1,2,1,0,0,2,0,0,2,0,1,1,88.75,5546,0
1,0,1,0,10,1,0,1,0,0,0,0,0,0,0,1,2,70.1,1896,1
1,1,0,0,35,1,2,1,2,0,0,0,0,2,0,0,1,91.0,4463,0
